GeneID	GO_Type	GO_ID	GO_Description
111916783	molecular_function	GO:0001055	DNA-directed RNA polymerase II subunit RPB1
111916783	molecular_function	GO:0003677	DNA-directed RNA polymerase II subunit RPB1
111916783	cellular_component	GO:0005665	DNA-directed RNA polymerase II subunit RPB1
111916783	biological_process	GO:0006366	DNA-directed RNA polymerase II subunit RPB1
111916785	molecular_function	GO:0004402	histone acetyltransferase of the MYST family 2
111916785	biological_process	GO:0006355	histone acetyltransferase of the MYST family 2
111916785	biological_process	GO:0016573	histone acetyltransferase of the MYST family 2
111916786	cellular_component	GO:0005783	uncharacterized LOC111916786
111916786	molecular_function	GO:0035598	uncharacterized LOC111916786
111916786	molecular_function	GO:0035598	uncharacterized LOC111916786
111916786	biological_process	GO:0035600	uncharacterized LOC111916786
111916786	biological_process	GO:0035600	uncharacterized LOC111916786
111916786	molecular_function	GO:0051539	uncharacterized LOC111916786
111916787	molecular_function	GO:0004571	alpha-mannosidase I MNS5
111916787	molecular_function	GO:0004571	alpha-mannosidase I MNS5
111916787	molecular_function	GO:0005509	alpha-mannosidase I MNS5
111916787	cellular_component	GO:0005783	alpha-mannosidase I MNS5
111916787	biological_process	GO:0005975	alpha-mannosidase I MNS5
111916787	cellular_component	GO:0016020	alpha-mannosidase I MNS5
111916787	biological_process	GO:1904380	alpha-mannosidase I MNS5
111916787	biological_process	GO:1904382	alpha-mannosidase I MNS5
111916789	molecular_function	GO:0005515	pentatricopeptide repeat-containing protein At1g74900, mitochondrial
111916790	biological_process	GO:0006629	protein EDS1L
111916790	biological_process	GO:0006952	protein EDS1L
111916791	molecular_function	GO:0004842	uncharacterized LOC111916791
111916791	biological_process	GO:0016567	uncharacterized LOC111916791
111916791	cellular_component	GO:0030014	uncharacterized LOC111916791
111916793	molecular_function	GO:0017022	probable myosin-binding protein 5
111916794	biological_process	GO:0000448	polynucleotide 5'-hydroxyl-kinase NOL9
111916794	cellular_component	GO:0005634	polynucleotide 5'-hydroxyl-kinase NOL9
111916794	molecular_function	GO:0051731	polynucleotide 5'-hydroxyl-kinase NOL9
111916795	cellular_component	GO:0005739	5-formyltetrahydrofolate cyclo-ligase, mitochondrial
111916795	biological_process	GO:0009396	5-formyltetrahydrofolate cyclo-ligase, mitochondrial
111916795	molecular_function	GO:0030272	5-formyltetrahydrofolate cyclo-ligase, mitochondrial
111916795	biological_process	GO:0035999	5-formyltetrahydrofolate cyclo-ligase, mitochondrial
111916796	biological_process	GO:0007017	uncharacterized LOC111916796
111916796	biological_process	GO:0007017	uncharacterized LOC111916796
111916796	cellular_component	GO:0030286	uncharacterized LOC111916796
111916796	cellular_component	GO:0030286	uncharacterized LOC111916796
111916796	molecular_function	GO:0045505	uncharacterized LOC111916796
111916796	molecular_function	GO:0051959	uncharacterized LOC111916796
111916797	biological_process	GO:0006355	DDT domain-containing protein DDR4
111916797	cellular_component	GO:0031213	DDT domain-containing protein DDR4
111916802	molecular_function	GO:0004672	MDIS1-interacting receptor like kinase 2
111916802	molecular_function	GO:0005515	MDIS1-interacting receptor like kinase 2
111916802	molecular_function	GO:0005524	MDIS1-interacting receptor like kinase 2
111916802	biological_process	GO:0006468	MDIS1-interacting receptor like kinase 2
111916803	molecular_function	GO:0004672	MDIS1-interacting receptor like kinase 2
111916803	molecular_function	GO:0005515	MDIS1-interacting receptor like kinase 2
111916803	molecular_function	GO:0005524	MDIS1-interacting receptor like kinase 2
111916803	biological_process	GO:0006468	MDIS1-interacting receptor like kinase 2
111916804	molecular_function	GO:0003735	40S ribosomal protein S7
111916804	molecular_function	GO:0003735	40S ribosomal protein S7
111916804	cellular_component	GO:0005840	40S ribosomal protein S7
111916804	cellular_component	GO:0005840	40S ribosomal protein S7
111916804	biological_process	GO:0006364	40S ribosomal protein S7
111916804	biological_process	GO:0006412	40S ribosomal protein S7
111916804	biological_process	GO:0006412	40S ribosomal protein S7
111916804	cellular_component	GO:0022627	40S ribosomal protein S7
111916804	cellular_component	GO:0030686	40S ribosomal protein S7
111916804	cellular_component	GO:0032040	40S ribosomal protein S7
111916804	biological_process	GO:0042274	40S ribosomal protein S7
111916805	molecular_function	GO:0005515	pentatricopeptide repeat-containing protein At1g63330
111916806	molecular_function	GO:0005515	pentatricopeptide repeat-containing protein At1g63330
111916809	molecular_function	GO:0004843	uncharacterized LOC111916809
111916809	molecular_function	GO:0005515	uncharacterized LOC111916809
111916809	biological_process	GO:0016579	uncharacterized LOC111916809
111916820	molecular_function	GO:0004672	receptor protein-tyrosine kinase CEPR1
111916820	molecular_function	GO:0005524	receptor protein-tyrosine kinase CEPR1
111916820	biological_process	GO:0006468	receptor protein-tyrosine kinase CEPR1
111916820	molecular_function	GO:0033612	receptor protein-tyrosine kinase CEPR1
111916822	molecular_function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916822	molecular_function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916822	biological_process	GO:0006633	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916822	biological_process	GO:0006633	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916824	molecular_function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916824	molecular_function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916824	biological_process	GO:0006633	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916824	biological_process	GO:0006633	3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic
111916826	molecular_function	GO:0004672	leucine-rich repeat receptor protein kinase HPCA1
111916826	molecular_function	GO:0005515	leucine-rich repeat receptor protein kinase HPCA1
111916826	molecular_function	GO:0005524	leucine-rich repeat receptor protein kinase HPCA1
111916826	biological_process	GO:0006468	leucine-rich repeat receptor protein kinase HPCA1
111916830	molecular_function	GO:0004818	glutamate--tRNA ligase, cytoplasmic
111916830	molecular_function	GO:0004818	glutamate--tRNA ligase, cytoplasmic
111916830	molecular_function	GO:0005524	glutamate--tRNA ligase, cytoplasmic
111916830	cellular_component	GO:0005737	glutamate--tRNA ligase, cytoplasmic
111916830	cellular_component	GO:0005829	glutamate--tRNA ligase, cytoplasmic
111916830	biological_process	GO:0006412	glutamate--tRNA ligase, cytoplasmic
111916830	biological_process	GO:0006424	glutamate--tRNA ligase, cytoplasmic
111916830	biological_process	GO:0006424	glutamate--tRNA ligase, cytoplasmic
111916830	cellular_component	GO:0017102	glutamate--tRNA ligase, cytoplasmic
111916833	molecular_function	GO:0003729	pre-mRNA cleavage factor Im 25 kDa subunit 2
111916833	molecular_function	GO:0003729	pre-mRNA cleavage factor Im 25 kDa subunit 2
111916833	cellular_component	GO:0005849	pre-mRNA cleavage factor Im 25 kDa subunit 2
111916833	cellular_component	GO:0005849	pre-mRNA cleavage factor Im 25 kDa subunit 2
111916833	biological_process	GO:0006378	pre-mRNA cleavage factor Im 25 kDa subunit 2
111916833	biological_process	GO:0006378	pre-mRNA cleavage factor Im 25 kDa subunit 2
111916835	molecular_function	GO:0008270	uncharacterized LOC111916835
111916840	molecular_function	GO:0003677	ethylene-responsive transcription factor ERF118
111916840	molecular_function	GO:0003700	ethylene-responsive transcription factor ERF118
111916840	biological_process	GO:0006355	ethylene-responsive transcription factor ERF118
111916841	cellular_component	GO:0000932	DEAD-box ATP-dependent RNA helicase 8
111916841	molecular_function	GO:0003724	DEAD-box ATP-dependent RNA helicase 8
111916841	molecular_function	GO:0003729	DEAD-box ATP-dependent RNA helicase 8
111916841	molecular_function	GO:0005524	DEAD-box ATP-dependent RNA helicase 8
111916841	cellular_component	GO:0010494	DEAD-box ATP-dependent RNA helicase 8
111916841	biological_process	GO:0033962	DEAD-box ATP-dependent RNA helicase 8
111916841	biological_process	GO:0034063	DEAD-box ATP-dependent RNA helicase 8
111916842	molecular_function	GO:0004553	alpha-xylosidase 1
111916842	molecular_function	GO:0004553	alpha-xylosidase 1
111916842	biological_process	GO:0005975	alpha-xylosidase 1
111916842	molecular_function	GO:0030246	alpha-xylosidase 1
111916844	molecular_function	GO:0003684	ubiquitin receptor RAD23d
111916844	cellular_component	GO:0005654	ubiquitin receptor RAD23d
111916844	cellular_component	GO:0005829	ubiquitin receptor RAD23d
111916844	biological_process	GO:0006289	ubiquitin receptor RAD23d
111916844	molecular_function	GO:0031593	ubiquitin receptor RAD23d
111916844	molecular_function	GO:0043130	ubiquitin receptor RAD23d
111916844	biological_process	GO:0043161	ubiquitin receptor RAD23d
111916844	biological_process	GO:0043161	ubiquitin receptor RAD23d
111916844	molecular_function	GO:0070628	ubiquitin receptor RAD23d
111916845	cellular_component	GO:0005886	protein NRT1/ PTR FAMILY 3.1
111916845	molecular_function	GO:0022857	protein NRT1/ PTR FAMILY 3.1
111916845	biological_process	GO:0055085	protein NRT1/ PTR FAMILY 3.1
111916846	cellular_component	GO:0005737	ACD11 homolog protein
111916846	cellular_component	GO:0005737	ACD11 homolog protein
111916846	cellular_component	GO:0005829	ACD11 homolog protein
111916846	cellular_component	GO:0016020	ACD11 homolog protein
111916846	biological_process	GO:0035627	ACD11 homolog protein
111916846	biological_process	GO:0120009	ACD11 homolog protein
111916846	biological_process	GO:0120009	ACD11 homolog protein
111916846	molecular_function	GO:1902387	ACD11 homolog protein
111916846	molecular_function	GO:1902388	ACD11 homolog protein
111916847	molecular_function	GO:0004742	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic
111916847	biological_process	GO:0006086	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic
111916847	cellular_component	GO:0009534	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic
111916847	cellular_component	GO:0009941	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic
111916847	cellular_component	GO:0045254	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic
111916848	molecular_function	GO:0046872	uncharacterized LOC111916848
111916849	molecular_function	GO:0004674	uncharacterized LOC111916849
111916849	molecular_function	GO:0004674	uncharacterized LOC111916849
111916849	molecular_function	GO:0005524	uncharacterized LOC111916849
111916849	biological_process	GO:0018105	uncharacterized LOC111916849
111916849	biological_process	GO:0018107	uncharacterized LOC111916849
111916849	biological_process	GO:0045292	uncharacterized LOC111916849
111916850	biological_process	GO:0006813	K(+) efflux antiporter 2, chloroplastic
111916850	cellular_component	GO:0009507	K(+) efflux antiporter 2, chloroplastic
111916850	molecular_function	GO:0015386	K(+) efflux antiporter 2, chloroplastic
111916850	cellular_component	GO:0016020	K(+) efflux antiporter 2, chloroplastic
111916850	cellular_component	GO:0016020	K(+) efflux antiporter 2, chloroplastic
111916850	biological_process	GO:1902600	K(+) efflux antiporter 2, chloroplastic
111916851	biological_process	GO:0015031	uncharacterized LOC111916851
111916851	biological_process	GO:0015031	uncharacterized LOC111916851
111916853	biological_process	GO:0015031	uncharacterized LOC111916853
111916853	biological_process	GO:0015031	uncharacterized LOC111916853
111916854	biological_process	GO:0000709	homologous-pairing protein 2 homolog
111916854	cellular_component	GO:0000794	homologous-pairing protein 2 homolog
111916854	molecular_function	GO:0003690	homologous-pairing protein 2 homolog
111916854	biological_process	GO:0007129	homologous-pairing protein 2 homolog
111916854	biological_process	GO:0010774	homologous-pairing protein 2 homolog
111916854	molecular_function	GO:0120230	homologous-pairing protein 2 homolog
111916854	cellular_component	GO:0120231	homologous-pairing protein 2 homolog
111916855	cellular_component	GO:0000159	serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform
111916855	molecular_function	GO:0005515	serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform
111916855	cellular_component	GO:0005737	serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform
111916855	biological_process	GO:0006470	serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform
111916855	molecular_function	GO:0019888	serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform
111916856	cellular_component	GO:0005634	RNA polymerase II C-terminal domain phosphatase-like 4
111916856	molecular_function	GO:0008420	RNA polymerase II C-terminal domain phosphatase-like 4
111916858	molecular_function	GO:0005384	GDT1-like protein 4
111916858	cellular_component	GO:0005794	GDT1-like protein 4
111916858	molecular_function	GO:0015085	GDT1-like protein 4
111916858	biological_process	GO:0032468	GDT1-like protein 4
